CUSTOMER_ID,GENDER,AGE,CREDITLIMIT,ZODIAC,E-MAIL ADDRESS,ZIP
27854,"M",17,1395,4,"name21363@wwmail.inc","1462QC"
27855,"F",31,3430,6,"name17815@wwmail.es","1704EM"
27856,"M",31,2626,4,"name12959@tnet.uk","1228NJ"
27857,"F",28,4187,8,"name9339@tnet.inc","1417JQ"
27858,"M",28,1832,3,"name28251@zigzag.be","1941SD"
27859,"F",28,3548,9,"name25003@wwmail.org","1608MU"
27860,"F",27,9235,2,"name15902@wwmail.de","1818MA"
27861,"F",18,9807,8,"name21367@wwmail.inc","1421XH"
27862,"M",25,7091,8,"name29403@zigzag.jp","1326TH"
27863,"F",26,4718,10,"name9344@tnet.inc","1059LN"
27864,"F",28,3195,1,"name9349@tnet.inc","1628HC"
27865,"M",25,7017,9,"name317@hmail.inc","1484CK"
27866,"F",22,9958,3,"name25002@wwmail.org","1735XC"
27867,"M",25,3024,3,"name12952@tnet.uk","1215NS"
27868,"M",28,3326,9,"name2150@lomejor.es","1149TY"
27869,"F",28,1756,8,"name17814@wwmail.es","1422KY"
27870,"M",22,5589,3,"name17813@wwmail.es","1806GG"
27871,"F",22,8181,10,"name17812@wwmail.es","1326ZK"
27872,"M",23,4191,5,"name7438@tnet.fr","1935HV"
27873,"M",18,1435,9,"name21373@wwmail.inc","1492WM"
27874,"M",24,1027,9,"name29407@zigzag.jp","1190IA"
27875,"F",20,5823,3,"name2146@lomejor.es","1630ZE"
27876,"F",26,3919,3,"name21376@wwmail.inc","1308UI"
27877,"F",25,1065,1,"name7439@tnet.fr","1289JV"
27878,"M",36,3027,9,"name7440@tnet.fr","1649XG"
27879,"M",21,4258,9,"name2145@lomejor.es","1455FX"
27880,"F",23,2659,9,"name2144@lomejor.es","1850ZI"
27881,"F",18,4473,11,"name12945@tnet.uk","1048KJ"
27882,"M",16,2040,9,"name21382@wwmail.inc","1965DW"
27883,"F",30,6753,8,"name7441@tnet.fr","1917EE"
27884,"F",17,1470,5,"name12943@tnet.uk","1712AB"
27885,"M",28,3823,10,"name2838@molbe.cat","1341GB"
27886,"F",0,8964,6,"name319@hmail.inc","1228GN"
27887,"F",19,6590,4,"name2142@lomejor.es","1621QU"
27888,"F",19,8001,4,"name29625@zigzag.com","1504SV"
27889,"F",24,204,9,"name12941@tnet.uk","1382GW"
27890,"F",23,4044,12,"name12940@tnet.uk","1545GT"
27891,"F",31,1052,9,"name15890@wwmail.de","1763YR"
27892,"F",24,4321,7,"name24999@wwmail.org","1803FF"
27893,"F",24,2084,11,"name5095@tnet.jp","1522JG"
27894,"F",33,9777,7,"name7447@tnet.fr","1336HW"
27895,"M",31,7551,4,"name2828@molbe.cat","1425CA"
27896,"F",33,1968,2,"name2827@molbe.cat","1448LY"
27897,"M",25,8667,2,"name12937@tnet.uk","1551JD"
27898,"F",31,1511,1,"name17810@wwmail.es","1838AY"
27899,"F",23,3770,12,"name17809@wwmail.es","1081MR"
27900,"F",25,5938,7,"name21387@wwmail.inc","1045ZS"
27901,"M",26,1107,5,"name24998@wwmail.org","1200UG"
27902,"M",27,2497,10,"name28253@zigzag.be","1398TT"
27903,"M",30,3791,5,"name15883@wwmail.de","1292JA"
27904,"F",21,9737,6,"name21390@wwmail.inc","1061QA"
27905,"F",31,8638,9,"name5093@tnet.jp","1037CV"
27906,"M",20,6802,4,"name2136@lomejor.es","1979OC"
27907,"M",20,7618,3,"name9397@tnet.inc","1408VR"
27908,"F",23,2136,12,"name12929@tnet.uk","1928AT"
27909,"M",32,8721,4,"name12928@tnet.uk","1768CE"
27910,"F",27,3740,9,"name15881@wwmail.de","1059MZ"
27911,"F",23,693,2,"name26774@wwmail.uk","1269WA"
27912,"F",28,531,7,"name598@hmail.uk","1944WX"
27913,"F",34,3166,5,"name24997@wwmail.org","1542PS"
27914,"M",24,3555,2,"name17806@wwmail.es","1928TU"
27915,"F",36,7885,8,"name9403@tnet.inc","1105HG"
27916,"F",27,6619,10,"name15877@wwmail.de","1769BP"
27917,"M",25,7656,10,"name21397@wwmail.inc","1047UN"
27918,"M",25,779,12,"name29411@zigzag.jp","1991YQ"
27919,"F",28,6842,3,"name7466@tnet.fr","1633ER"
27920,"M",24,6998,10,"name17805@wwmail.es","1926CU"
27921,"F",31,1266,2,"name24996@wwmail.org","1802LD"
27922,"F",26,4373,3,"name7470@tnet.fr","1268VP"
27923,"F",21,7521,11,"name17804@wwmail.es","1561VX"
27924,"F",32,2676,4,"name15871@wwmail.de","1707QT"
27925,"F",19,447,11,"name15870@wwmail.de","1877YR"
27926,"F",25,468,10,"name15869@wwmail.de","1092PL"
27927,"F",20,629,6,"name24995@wwmail.org","1084DV"
27928,"M",24,1370,6,"name2795@molbe.cat","1063KV"
27929,"M",19,690,8,"name7474@tnet.fr","1771OU"
27930,"M",21,8669,9,"name5091@tnet.jp","1808OT"
27931,"M",27,9288,3,"name7476@tnet.fr","1187GL"
27932,"F",22,1482,6,"name28257@zigzag.be","1709ZA"
27933,"F",29,1134,11,"name24994@wwmail.org","1728AY"
27934,"F",24,4786,1,"name12911@tnet.uk","1880MB"
27935,"F",27,8534,2,"name24992@wwmail.org","1158SJ"
27936,"F",38,9736,6,"name7482@tnet.fr","1098UX"
27937,"M",25,3193,5,"name7485@tnet.fr","1070NE"
27938,"F",31,1051,8,"name24991@wwmail.org","1959KM"
27939,"M",32,4138,1,"name5090@tnet.jp","1218XN"
27940,"M",33,5055,8,"name1113@hmail.uk","1874YQ"
27941,"M",24,8902,9,"name9458@tnet.inc","1228TV"
27942,"F",25,2973,5,"name15863@wwmail.de","1800YB"
27943,"M",27,5776,9,"name17801@wwmail.es","1743HG"
27944,"M",17,82,4,"name15861@wwmail.de","1044SD"
27945,"F",26,3598,1,"name15860@wwmail.de","1124BA"
27946,"F",28,2126,3,"name29417@zigzag.jp","1014QS"
27947,"F",27,5866,10,"name17800@wwmail.es","1842IM"
27948,"M",18,3285,4,"name7491@tnet.fr","1667TO"
27949,"F",29,7028,11,"name1121@hmail.uk","1976CY"
27950,"M",26,3551,11,"name24990@wwmail.org","1257CN"
27951,"F",20,940,9,"name9466@tnet.inc","1412PL"
27952,"F",21,9353,3,"name29421@zigzag.jp","1776ZE"
27953,"F",23,6427,4,"name15855@wwmail.de","1338PW"
27954,"M",35,9124,11,"name21399@wwmail.inc","1107IS"
27955,"M",24,5625,8,"name12898@tnet.uk","1439YO"
27956,"F",30,3188,6,"name9470@tnet.inc","1863VB"
27957,"F",32,3269,9,"name12897@tnet.uk","1401MZ"
27958,"F",20,912,10,"name9472@tnet.inc","1748VR"
27959,"M",20,3235,1,"name26788@wwmail.uk","1100VN"
27960,"F",21,6022,3,"name9473@tnet.inc","1787IQ"
27961,"M",21,6631,7,"name15852@wwmail.de","1302BJ"
27962,"F",27,6854,5,"name12894@tnet.uk","1285DR"
27963,"F",31,4222,5,"name21400@wwmail.inc","1659VS"
27964,"M",18,2180,7,"name7500@tnet.fr","1268DC"
27965,"F",23,8868,3,"name29656@zigzag.com","1809JT"
27966,"F",23,9657,5,"name15849@wwmail.de","1831RG"
27967,"F",37,5068,2,"name7507@tnet.fr","1770PV"
27968,"M",28,4752,3,"name15848@wwmail.de","1191XV"
27969,"F",31,6205,5,"name9502@tnet.inc","1436TY"
27970,"F",31,5243,8,"name5086@tnet.jp","1221IC"
27971,"F",28,3969,2,"name9503@tnet.inc","1576BC"
27972,"M",33,5566,1,"name21401@wwmail.inc","1707BX"
27973,"F",28,1030,1,"name21404@wwmail.inc","1131WZ"
27974,"F",25,576,6,"name12887@tnet.uk","1693ND"
27975,"M",26,8655,11,"name9510@tnet.inc","1809SO"
27976,"M",19,9791,4,"name2121@lomejor.es","1528RZ"
27977,"F",20,338,8,"name2746@molbe.cat","1784XE"
27978,"F",26,4875,5,"name21405@wwmail.inc","1210SU"
27979,"M",32,3146,2,"name24989@wwmail.org","1091PF"
27980,"F",30,9304,8,"name2118@lomejor.es","1034UW"
27981,"F",25,2933,7,"name24988@wwmail.org","1923GU"
27982,"M",25,5743,5,"name5085@tnet.jp","1941QB"
27983,"F",20,3877,2,"name29661@zigzag.com","1430RJ"
27984,"M",21,4972,5,"name24986@wwmail.org","1765IB"
27985,"M",20,8496,12,"name5084@tnet.jp","1414FM"
27986,"M",21,383,1,"name12881@tnet.uk","1174BM"
27987,"F",28,7074,2,"name9525@tnet.inc","1927ID"
27988,"M",16,3405,5,"name28274@zigzag.be","1127FS"
27989,"F",32,4792,10,"name29671@zigzag.com","1965DU"
27990,"F",23,3421,4,"name12878@tnet.uk","1210KW"
27991,"M",26,7653,8,"name12877@tnet.uk","1470KZ"
27992,"F",27,4782,2,"name9534@tnet.inc","1890JX"
27993,"F",40,3343,4,"name7516@tnet.fr","1022DK"
27994,"F",26,5358,10,"name1149@hmail.uk","1861BZ"
27995,"M",23,1504,5,"name9537@tnet.inc","1436TC"
27996,"F",22,4066,4,"name7518@tnet.fr","1888QC"
27997,"F",27,23,4,"name5081@tnet.jp","1065AV"
27998,"M",28,8691,2,"name15838@wwmail.de","1758KD"
27999,"F",35,8407,2,"name1157@hmail.uk","1790QB"
28000,"F",34,1597,12,"name2116@lomejor.es","1720PZ"
28001,"M",19,4581,11,"name15837@wwmail.de","1921YN"
28002,"M",27,1904,7,"name26812@wwmail.uk","1442KG"
28003,"F",19,6460,4,"name12873@tnet.uk","1391PH"
28004,"F",21,4305,8,"name5080@tnet.jp","1048GB"
28005,"F",22,1851,12,"name26814@wwmail.uk","1653AB"
28006,"M",15,4520,5,"name2717@molbe.cat","1270LB"
28007,"F",16,7763,12,"name29004@zigzag.cat","1081UH"
28008,"M",17,1841,6,"name9551@tnet.inc","1296CN"
28009,"F",31,5116,9,"name5078@tnet.jp","1061XR"
28010,"F",28,1086,6,"name28288@zigzag.be","1114MA"
28011,"M",32,3471,3,"name12869@tnet.uk","1192WZ"
28012,"M",24,5025,7,"name24984@wwmail.org","1756EM"
28013,"F",29,8395,2,"name7527@tnet.fr","1984DM"
28014,"F",32,1764,8,"name12867@tnet.uk","1455PL"
28015,"F",17,1618,2,"name12866@tnet.uk","1051CM"
28016,"F",15,8131,8,"name7528@tnet.fr","1282XE"
28017,"F",25,2123,10,"name15831@wwmail.de","1405DM"
28018,"F",22,783,9,"name21419@wwmail.inc","1896PX"
28019,"F",23,2800,11,"name17794@wwmail.es","1266EZ"
28020,"F",21,9483,4,"name5077@tnet.jp","1992ST"
28021,"M",32,7583,3,"name17793@wwmail.es","1741RR"
28022,"F",29,8096,6,"name15827@wwmail.de","1847GC"
28023,"F",30,1835,6,"name28291@zigzag.be","1838WI"
28024,"F",16,9898,8,"name26832@wwmail.uk","1969MV"
28025,"F",22,4283,3,"name24981@wwmail.org","1151KP"
28026,"F",33,6763,2,"name7532@tnet.fr","1039SW"
28027,"M",33,3447,12,"name21423@wwmail.inc","1260KK"
28028,"M",25,6053,2,"name17792@wwmail.es","1759ZO"
28029,"F",28,6080,9,"name12855@tnet.uk","1630NW"
28030,"F",33,1843,6,"name2693@molbe.cat","1008KU"
28031,"M",24,7319,7,"name2107@lomejor.es","1008YZ"
28032,"F",18,4463,10,"name15821@wwmail.de","1273MB"
28033,"F",35,4943,10,"name12853@tnet.uk","1530GJ"
28034,"M",31,4563,1,"name21426@wwmail.inc","1723FO"
28035,"F",24,909,12,"name21429@wwmail.inc","1256QT"
28036,"F",25,4578,1,"name29687@zigzag.com","1206DC"
28037,"F",18,4890,1,"name26841@wwmail.uk","1518LF"
28038,"F",31,361,4,"name12848@tnet.uk","1591PT"
28039,"F",23,5276,8,"name15816@wwmail.de","1167JP"
28040,"F",19,6390,10,"name12846@tnet.uk","1516JA"
28041,"M",30,8027,8,"name5071@tnet.jp","1277YY"
28042,"F",18,1307,2,"name15815@wwmail.de","1549DM"
28043,"M",27,3906,10,"name2680@molbe.cat","1787NA"
28044,"F",26,5167,11,"name2104@lomejor.es","1688TN"
28045,"M",25,9587,2,"name15814@wwmail.de","1450BW"
28046,"F",29,7788,9,"name9584@tnet.inc","1355BV"
28047,"M",18,4321,4,"name26846@wwmail.uk","1079LP"
28048,"M",26,800,9,"name17791@wwmail.es","1089ZI"
28049,"F",25,8613,3,"name21432@wwmail.inc","1893LG"
28050,"F",25,8654,3,"name21437@wwmail.inc","1750SB"
28051,"F",25,7388,3,"name659@hmail.uk","1369IR"
28052,"F",25,6092,8,"name15809wwmail.de","1616TL"
28053,"F",17,4710,4,"name21444@wwmail.inc","1379BQ"
28054,"M",31,116,9,"name26854@wwmail.uk","1771OA"
28055,"F",20,8983,5,"name15806@wwmail.de","1048TF"
28056,"F",27,7350,4,"name15805@wwmail.de","1013GD"
28057,"M",18,7560,2,"name21450@wwmail.inc","1291YU"
28058,"F",28,9730,1,"name5068@tnet.jp","1039HO"
28059,"M",24,2900,10,"name2664@molbe.cat","1868LX"
28060,"F",18,7297,8,"name9616@tnet.inc","1955TE"
28061,"F",24,3677,11,"name7553@tnet.fr","1527KL"
28062,"F",25,379,2,"name17790@wwmail.es","1665IZ"
28063,"M",23,2519,7,"name5067@tnet.jp","1649NW"
28064,"M",25,3968,6,"name26856@wwmail.uk","1966LI"
28065,"F",24,2537,1,"name29694@zigzag.com","1800ZJ"
28066,"F",32,6402,10,"name28304@zigzag.be","1552JP"
28067,"M",33,8177,11,"name2098@lomejor.es","1175CJ"
28068,"M",24,1926,2,"name7555@tnet.fr","1902UR"
28069,"M",26,2255,7,"name7556@tnet.fr","1939KG"
28070,"F",28,4808,4,"name9622@tnet.inc","1288GJ"
28071,"M",16,6071,3,"name9628@tnet.inc","1289NY"
28072,"F",26,7319,8,"name28306@zigzag.be","1859DF"
28073,"M",20,7410,12,"name26875@wwmail.uk","1384QS"
28074,"M",24,7571,3,"name17787@wwmail.es","1851DP"
28075,"M",26,2236,8,"name21464@wwmail.inc","1604WM"
28076,"F",26,7396,11,"name21468@wwmail.inc","1474PP"
28077,"M",26,8565,1,"name7572@tnet.fr","1889BQ"
28078,"M",28,1140,9,"name26879@wwmail.uk","1711DL"
28079,"F",29,369,7,"name26883@wwmail.uk","1592GM"
28080,"M",23,34,3,"name2643@molbe.cat","1421CV"
28081,"F",27,7322,5,"name15792@wwmail.de","1225KY"
28082,"M",32,2575,5,"nam","1325HX"
28083,"F",34,3052,5,"name9652@tnet.inc","1096UP"
28084,"F",23,4322,6,"name12820@tnet.uk","1113IE"
28085,"M",37,3078,7,"name24979@wwmail.org","1672PU"
28086,"F",20,1382,10,"name21469@wwmail.inc","1238ZV"
28087,"M",31,9565,7,"name12817@tnet.uk","1215YV"
28088,"F",23,9017,2,"name15788@wwmail.de","1006KL"
28089,"F",30,842,5,"name5062@tnet.jp","1930CB"
28090,"F",26,5021,2,"name17785@wwmail.es","1384PM"
28091,"F",19,5417,5,"name15786@wwmail.de","1816YB"
28092,"F",21,361,7,"name7586@tnet.fr","1490ZG"
28093,"M",26,9690,3,"name17784@wwmail.es","1211ZH"
28094,"M",19,742,5,"name7587@tnet.fr","1989VY"
28095,"F",20,4626,4,"name21473@wwmail.inc","1432NO"
28096,"F",22,7140,8,"name12811@tnet.uk","1197CK"
28097,"M",26,6121,8,"name12810@tnet.uk","1137KS"
28098,"M",27,21,9,"name5061@tnet.jp","1268ZX"
28099,"M",20,9243,3,"name15783@wwmail.de","1756PU"
28100,"F",20,1903,10,"name21474@wwmail.inc","1497IC"
28101,"F",35,6345,8,"name9692@tnet.inc","1050WO"
28102,"F",24,8701,10,"name29974@zigzag.inc","1120WD"
28103,"M",29,1640,4,"name28320@zigzag.be","1348VA"
28104,"F",24,8780,12,"name21483@wwmail.inc","1200TP"
28105,"M",30,4735,2,"name5059@tnet.jp","1702TY"
28106,"F",28,8656,7,"name1278@hmail.uk","1837XW"
28107,"F",28,6795,11,"name28322@zigzag.be","1131AJ"
28108,"M",27,5774,11,"name9707@tnet.inc","1853KU"
28109,"F",21,4412,8,"name5057@tnet.jp","1363BC"
28110,"M",25,706,3,"name7594@tnet.fr","1001GB"
28111,"F",23,4583,4,"name9710@tnet.inc","1092ZS"
28112,"F",21,4280,4,"name29053@zigzag.cat","1845FP"
28113,"F",29,2308,3,"name24977@wwmail.org","1313GG"
28114,"F",28,3509,12,"name26895@wwmail.uk","1578XU"
28115,"F",26,3760,3,"name21492@wwmail.inc","1980HA"
28116,"M",22,1374,11,"name2607@molbe.cat","1103VN"
28117,"F",37,4842,10,"name29058@zigzag.cat","1546SZ"
28118,"F",23,6477,5,"name7599@tnet.fr","1032UZ"
28119,"M",20,2552,9,"name17780@wwmail.es","1213HX"
28120,"F",22,3793,4,"name15771@wwmail.de","1390HX"
28121,"F",30,2353,9,"name9718@tnet.inc","1075NZ"
28122,"M",23,5900,5,"name21503@wwmail.inc","1806QH"
28123,"M",29,2642,1,"name12795@tnet.uk","1969XR"
28124,"M",25,8533,5,"name12794@tnet.uk","1612FA"
28125,"F",23,6475,12,"name2598@molbe.cat","1821FY"
28126,"M",20,1702,1,"name1289@hmail.uk","1439DE"
28127,"F",23,4226,9,"name21511@wwmail.inc","1493EK"
28128,"F",27,5134,10,"name2084@lomejor.es","1714IK"
28129,"M",23,9037,2,"name17779@wwmail.es","1525HG"
28130,"M",22,1422,9,"name17778@wwmail.es","1257VC"
28131,"F",27,1066,3,"name12790@tnet.uk","1790TR"
28132,"M",21,4125,12,"name15766@wwmail.de","1577TA"
28133,"F",31,504,11,"name15765@wwmail.de","1635PH"
28134,"M",28,806,8,"name26897@wwmail.uk","1473FN"
28135,"F",30,1709,11,"name9739@tnet.inc","1532BS"
28136,"F",24,391,2,"name21516@wwmail.inc","1324QN"
28137,"M",18,3344,6,"name7610@tnet.fr","1820ZI"
28138,"M",24,6098,11,"name7612@tnet.fr","1692RL"
28139,"M",24,7311,11,"name29060@zigzag.cat","1157FZ"
28140,"M",25,5454,5,"name2583@molbe.cat","1415EW"
28141,"F",23,3240,11,"name12784@tnet.uk","1459JU"
28142,"M",18,5252,9,"name5053@tnet.jp","1607GG"
28143,"M",26,1153,2,"name7613@tnet.fr","1361NH"
28144,"M",20,8692,9,"name26898@wwmail.uk","1951UK"
28145,"F",23,6915,2,"name2578@molbe.cat","1946TR"
28146,"M",28,5760,9,"name17777@wwmail.es","1500IH"
28147,"F",23,6473,6,"name7614@tnet.fr","1409JH"
28148,"M",25,9630,7,"name15759@wwmail.de","1571EP"
28149,"F",20,6115,11,"name15758@wwmail.de","1591LQ"
28150,"M",19,6937,4,"name9765@tnet.inc","1342TK"
28151,"M",29,2135,8,"name12779@tnet.uk","1630MM"
28152,"F",29,4062,4,"name15757@wwmail.de","1951XA"
28153,"M",37,973,6,"name26899@wwmail.uk","1513HI"
28154,"M",30,9441,10,"name9784@tnet.inc","1493PN"
28155,"M",32,1536,7,"name21520@wwmail.inc","1514UP"
28156,"F",25,6967,5,"name26903@wwmail.uk","1511JM"
28157,"F",29,5682,5,"name2077@lomejor.es","1750WW"
28158,"F",26,2027,3,"name5049@tnet.jp","1002JX"
28159,"F",22,3815,10,"name2076@lomejor.es","1418CC"
28160,"F",23,3100,4,"name12774@tnet.uk","1505LE"
28161,"M",24,1862,7,"name17776@wwmail.es","1952AL"
28162,"F",23,4908,6,"name2075@lomejor.es","1507CB"
28163,"F",29,6141,3,"name12772@tnet.uk","1063UK"
28164,"F",26,9280,6,"name7637@tnet.fr","1730AN"
28165,"F",25,844,8,"name12771@tnet.uk","1484JQ"
28166,"F",25,8197,7,"name9803@tnet.inc","1336VC"
28167,"F",21,3239,5,"name17775@wwmail.es","1229FK"
28168,"F",22,5607,9,"name17774@wwmail.es","1820SD"
28169,"F",30,9351,11,"name2071@lomejor.es","1924JU"
28170,"F",24,6969,7,"name9812@tnet.inc","1206GG"
28171,"F",26,7975,4,"name21521@wwmail.inc","1468RQ"
28172,"M",29,4354,10,"name26904@wwmail.uk","1747WN"
28173,"M",24,8393,4,"name26906@wwmail.uk","1966MM"
28174,"M",32,6316,1,"name12765@tnet.uk","1321AD"
28175,"F",21,2577,10,"name26907@wwmail.uk","1390JD"
28176,"F",17,5653,7,"name5046@tnet.jp","1325JY"
28177,"F",22,4487,3,"name21532@wwmail.inc","1714ZG"
28178,"F",25,864,8,"name15745@wwmail.de","1276CA"
28179,"F",25,8151,2,"name12761@tnet.uk","1371RY"
28180,"F",26,9780,10,"name2067@lomejor.es","1105SC"
28181,"F",19,7474,8,"name17773@wwmail.es","1991GH"
28182,"F",22,4298,2,"name17772@wwmail.es","1156KH"
28183,"F",26,812,6,"name2540@molbe.cat","1653IF"
28184,"F",25,512,5,"name17771@wwmail.es","1079XV"
28185,"M",28,4510,6,"name5042@tnet.jp","1430NQ"
28186,"F",27,1642,5,"name12757@tnet.uk","1631OC"
28187,"F",22,7364,6,"name28332@zigzag.be","1839ZG"
28188,"M",17,814,7,"name26910@wwmail.uk","1173NC"
28189,"F",22,5118,1,"name1330@hmail.uk","1381IF"
28190,"M",32,6022,2,"name2533@molbe.cat","1064LR"
28191,"M",23,353,8,"name17768@wwmail.es","1198WX"
28192,"F",24,1728,10,"name9835@tnet.inc","1559DB"
28193,"F",20,3477,6,"name21534@wwmail.inc","1007JU"
28194,"F",20,2014,8,"name12752@tnet.uk","1206RY"
28195,"M",21,1430,8,"name24976@wwmail.org","1760PW"
28196,"F",17,2520,1,"name24975@wwmail.org","1743NY"
28197,"F",23,7941,5,"name21536@wwmail.inc","1384WH"
28198,"M",23,4104,8,"name7668@tnet.fr","1696WV"
28199,"M",26,8726,2,"name24974@wwmail.org","1825VB"
28200,"M",25,9579,9,"name21537@wwmail.inc","1474KC"
28201,"M",35,3330,5,"name29070@zigzag.cat","1603TA"
28202,"F",20,7269,7,"name9868@tnet.inc","1764BD"
28203,"M",24,4053,2,"name21548@wwmail.inc","1452AY"
28204,"F",28,395,8,"name2519@molbe.cat","1436OV"
28205,"M",28,3216,4,"name9870@tnet.inc","1870VA"
28206,"F",20,5433,8,"name12744@tnet.uk","1529YK"
28207,"F",25,3046,7,"name29071@zigzag.cat","1765FY"
28208,"M",22,3083,5,"name12742@tnet.uk","1554SH"
28209,"F",27,3904,7,"name21551@wwmail.inc","1803AX"
28210,"F",24,358,7,"name15728@wwmail.de","1095JE"
28211,"M",24,1290,2,"name26387@wwmail.uk","1454JA"
28212,"M",25,4206,5,"name21559@wwmail.inc","1894DD"
28213,"M",26,5029,7,"name12737@tnet.uk","1536DB"
28214,"F",22,95,5,"name12736@tnet.uk","1659NG"
28215,"M",24,5542,4,"name29768@zigzag.es","1869LA"
28216,"F",27,5527,11,"name27162@zigzag.be","1557ZI"
28217,"F",26,1844,6,"name12733@tnet.uk","1217NZ"
28218,"F",30,4041,10,"name7678@tnet.fr","1208KO"
28219,"M",34,1548,8,"name9897@tnet.inc","1530YX"
28220,"F",31,-999999,6,"name24971@wwmail.org","1786XE"
28221,"M",29,895,7,"name5039@tnet.jp","1105JL"
28222,"M",25,2453,6,"name2059@lomejor.es","1414UA"
28223,"M",25,3568,7,"name9903@tnet.inc","1617AC"
28224,"F",28,632,2,"name5038@tnet.jp","1062AS"
28225,"F",21,4456,10,"name9904@tnet.inc","1676AJ"
28226,"F",31,4278,7,"name12731@tnet.uk","1341YA"
28227,"F",34,3891,2,"name12730@tnet.uk","1273MS"
28228,"F",28,8997,10,"name25489@wwmail.uk","1006FL"
28229,"M",27,675,2,"name29185@zigzag.jp","1322OD"
28230,"F",20,8368,11,"name21565@wwmail.inc","1742ME"
28231,"M",22,5131,6,"name9921@tnet.inc","1709NH"
28232,"M",21,4693,4,"name15719@wwmail.de","1475YE"
28233,"F",25,4163,11,"name9934@tnet.inc","1043WF"
28234,"F",18,706,8,"name12725@tnet.uk","1315SR"
28235,"F",27,4378,1,"name28461@zigzag.cat","1610GM"
28236,"M",31,3149,2,"name27164@zigzag.be","1250ZC"
28237,"F",22,1002,4,"name17765@wwmail.es","1085AB"
28238,"M",18,9285,4,"name12721@tnet.uk","1580EE"
28239,"M",30,6453,3,"name29887@zigzag.fr","1717MO"
28240,"F",23,7405,10,"name12719@tnet.uk","1743QY"
28241,"F",31,1497,2,"name25497@wwmail.uk","1334GR"
28242,"F",22,314,3,"name15713@wwmail.de","1141SG"
28243,"M",20,2405,4,"name21568@wwmail.inc","1710SY"
28244,"M",32,8377,7,"name15711@wwmail.de","1335PR"
28245,"F",23,2943,4,"name17763@wwmail.es","1022DT"
28246,"F",23,8566,4,"name17762@wwmail.es","1948JV"
28247,"F",21,4958,5,"name41@hmail.de","1587KC"
28248,"F",23,5701,2,"name2054@lomejor.es","1660SK"
28249,"F",28,1328,7,"name15708@wwmail.de","1317PX"
28250,"M",23,7995,10,"name1326@hmail.uk","1897PW"
28251,"F",19,3667,4,"name15707@wwmail.de","1659AD"
28252,"M",22,2643,6,"name15706@wwmail.de","1442HJ"
28253,"F",28,5614,8,"name25499@wwmail.uk","1649QT"
28254,"F",39,2332,8,"name15704@wwmail.de","1917SP"
28255,"M",20,8279,9,"name29784@zigzag.es","1451UD"
28256,"M",24,7319,9,"name5034@tnet.jp","1993CL"
28257,"M",21,1100,8,"name15702@wwmail.de","1213ZJ"
28258,"F",20,4604,2,"name5033@tnet.jp","1878DC"
28259,"F",30,7181,7,"name5032@tnet.jp","1802FE"
28260,"F",31,7124,11,"name15701@wwmail.de","1318YH"
28261,"F",22,5102,11,"name12704@tnet.uk","1268QO"
28262,"F",19,9422,6,"name29181@zigzag.jp","1291FO"
28263,"M",27,5223,10,"name435@hmail.uk","1169BP"
28264,"F",26,3340,5,"name2459@molbe.cat","1806QT"
28265,"F",17,5846,6,"name1349@hmail.uk","1236UA"
28266,"M",18,5269,12,"name27167@zigzag.be","1003TK"
28267,"F",32,6010,11,"name12701@tnet.uk","1314JW"
28268,"M",27,2803,2,"name7715@tnet.fr","1939AH"
28269,"M",30,5383,11,"name24969@wwmail.org","1007YV"
28270,"F",25,8484,2,"name12699@tnet.uk","1501KS"
28271,"F",29,4183,8,"name12698@tnet.uk","1423KT"
28272,"F",27,9115,10,"name5029@tnet.jp","1787MN"
28273,"F",18,5717,5,"name15697@wwmail.de","1429BC"
28274,"F",20,3854,4,"name15696@wwmail.de","1013KP"
28275,"F",29,6642,2,"name17760@wwmail.es","1390CR"
28276,"M",25,9400,11,"name15694@wwmail.de","1706IF"
28277,"F",25,2786,10,"name5028@tnet.jp","1020PS"
28278,"F",21,1366,9,"name29782@zigzag.es","1004PO"
28279,"M",25,8669,10,"name27170@zigzag.be","1124JW"
28280,"F",19,428,9,"name21575@wwmail.inc","1246AZ"
28281,"F",26,8753,5,"name25508@wwmail.uk","1455ZC"
28282,"M",26,5728,6,"name21578@wwmail.inc","1678IS"
28283,"M",30,2381,11,"name7728@tnet.fr","1850SY"
28284,"F",22,9835,1,"name12688@tnet.uk","1643NT"
28285,"F",22,1526,10,"name28464@zigzag.cat","1682WJ"
28286,"F",18,1421,7,"name12686@tnet.uk","1480QP"
28287,"M",16,83,3,"name15687@wwmail.de","1007AE"
28288,"M",36,5640,2,"name10029@tnet.inc","1322WE"
28289,"M",33,2579,4,"name28465@zigzag.cat","1007TN"
28290,"M",39,2226,9,"name25516@wwmail.uk","1991KG"
28291,"M",27,9956,12,"name25518@wwmail.uk","1743GS"
28292,"F",19,1301,10,"name2044@lomejor.es","1598FI"
28293,"M",28,8171,3,"name10035@tnet.inc","1001PR"
28294,"F",25,736,11,"name15683@wwmail.de","1635VG"
28295,"M",24,2177,6,"name24967@wwmail.org","1229UT"
28296,"F",20,774,3,"name21583@wwmail.inc","1976QJ"
28297,"F",28,2706,1,"name10044@tnet.inc","1797TM"
28298,"F",30,3420,11,"name25520@wwmail.uk","1772JU"
28299,"F",26,142,11,"name10045@tnet.inc","1540EQ"
