CUSTOMER_ID,GENDER,EMAIL_ADDRESS,POSTAL_CODE,RECENCY_BEFORE_FEB-01-2011,FREQUENCY_BEFORE_FEB-01-2011,MONETARY_VALUE_BEFORE_FEB-01-2011,HAS_RECEIVED_TEST_MAILING_FEB-01-2011,RESPONSE_TO_TEST_MAILING_FEB-01-2011,ORDER_DATE,NUMBER_OF_DAYS_BETWEEN_TEST_MAILING_AND_ORDER_DATE,ORDERED_WITHIN_MONTH
22918,female,name29589@zigzag.com,1991YQ,medium,medium,medium,yes,F,,,nap
22919,male,name29954@zigzag.inc,1633ER,high,low,high,no,,,,nap
22920,female,name6107@tnet.fr,1926CU,low,low,high,no,,,,nap
22921,male,name1481@lomejor.es,1802LD,medium,low,high,no,,,,nap
22922,male,name4084@tnet.jp,1268VP,low,medium,medium,no,,,,nap
22923,female,name28475@zigzag.cat,1561VX,high,medium,low,yes,F,,,nap
22924,male,name18138@wwmail.es,1707QT,medium,low,medium,no,,,,nap
22925,male,name4083@tnet.jp,1877YR,medium,low,medium,no,,,,nap
22926,male,name16763@wwmail.de,1092PL,low,high,low,no,,,,nap
22927,male,name10965@tnet.inc,1084DV,high,low,medium,no,,,,nap
22928,male,name20704@wwmail.inc,1063KV,medium,high,low,yes,F,,,nap
22929,male,name10957@tnet.inc,1771OU,high,medium,low,no,,,,nap
22930,female,name20710wwmail.inc,1808OT,low,high,low,no,,,,nap
22931,male,name18124wwmail.es,1187GL,high,low,medium,no,,,,nap
22932,male,name29951@zigzag.inc,1709ZA,high,low,high,no,,,,nap
22933,female,name26251@wwmail.uk,1728AY,high,low,high,yes,F,,,nap
22934,male,name10954@tnet.inc,1880MB,medium,medium,high,no,,,,nap
22935,female,name6064tnet.fr,1158SJ,high,low,high,no,,,,nap
22936,female,name4080@tnet.jp,1098UX,low,high,medium,no,,,,nap
22937,male,name27881@zigzag.be,1070NE,low,medium,medium,no,,,,nap
22938,female,name24496@wwmail.org,1959KM,medium,high,low,yes,F,,,nap
22939,female,name26260@wwmail.uk,1218XN,medium,medium,medium,no,,,,nap
22940,male,name28512@zigzag.cat,1874YQ,low,high,low,no,,,,nap
22941,female,name18115@wwmail.es,1228TV,medium,low,high,no,,,,nap
22942,male,name16711@wwmail.de,1800YB,medium,low,high,no,,,,nap
22943,female,name29288@zigzag.jp,1743HG,low,low,high,yes,F,,,nap
22944,female,name18108@wwmail.es,1044SD,high,low,high,no,,,,nap
22945,female,name10938@tnet.inc,1124BA,medium,high,low,no,,,,nap
22946,male,name24502@wwmail.org,1014QS,medium,high,medium,no,,,,nap
22947,female,name10937@tnet.inc,1842IM,medium,medium,medium,no,,,,nap
22948,female,name16683@wwmail.de,1667TO,high,low,medium,yes,F,,,nap
22949,male,name14204@tnet.uk,1976CY,medium,high,low,no,,,,nap
22950,male,name3616molbe.cat,1257CN,low,high,low,no,,,,nap
22951,male,name24504@wwmail.org,1412PL,medium,medium,medium,no,,,,nap
22952,male,name16673@wwmail.de,1776ZE,high,low,medium,no,,,,nap
22953,female,name18100@wwmail.es,1338PW,medium,high,low,yes,F,,,nap
22954,female,name10932@tnet.inc,1107IS,medium,medium,medium,no,,,,nap
22955,female,name5983tnet.fr,1439YO,high,high,low,no,,,,nap
22956,male,name10930@tnet.inc,1863VB,high,low,high,no,,,,nap
22957,male,name26291@wwmail.uk,1401MZ,medium,low,high,no,,,,nap
22958,female,name1490@lomejor.es,1748VR,medium,low,high,yes,F,,,nap
22959,female,name27913@zigzag.be,1100VN,low,low,high,no,,,,nap
22960,male,name14203@tnet.uk,1787IQ,medium,medium,low,no,,,,nap
22961,female,name20768@wwmail.inc,1302BJ,high,low,high,no,,,,nap
22962,female,name24508@wwmail.org,1285DR,low,high,low,no,,,,nap
22963,male,name24509@wwmail.org,1659VS,low,medium,medium,yes,F,,,nap
22964,female,name16642@wwmail.de,1268DC,high,low,high,no,,,,nap
22965,male,name16636@wwmail.de,1809JT,high,low,high,no,,,,nap
22966,male,name26322wwmail.uk,1831RG,medium,low,medium,no,,,,nap
22967,female,name10901@tnet.inc,1770PV,medium,medium,high,no,,,,nap
22968,female,name5953@tnet.fr,1191XV,high,medium,medium,yes,F,,,nap
22969,male,name1496@lomejor.es,1436TY,medium,medium,medium,no,,,,nap
22970,male,name29832@zigzag.es,1221IC,high,medium,low,no,,,,nap
22971,male,name10898@tnet.inc,1576BC,low,high,low,no,,,,nap
22972,male,name4071@tnet.jp,1707BX,medium,medium,low,no,,,,nap
22973,female,name1499@lomejor.es,1131WZ,low,medium,high,yes,F,,,nap
22974,female,name20799@wwmail.inc,1693ND,high,medium,medium,no,,,,nap
22975,female,name4069@tnet.jp,1809SO,medium,medium,low,no,,,,nap
22976,female,name14202@tnet.uk,1528RZ,low,high,low,no,,,,nap
22977,male,name18077@wwmail.es,1784XE,low,medium,low,no,,,,nap
22978,male,name14201@tnet.uk,1210SU,medium,low,high,yes,F,,,nap
22979,male,name3563@molbe.cat,1091PF,medium,low,high,no,,,,nap
22980,male,name4068@tnet.jp,1034UW,medium,medium,low,no,,,,nap
22981,female,name20809@wwmail.inc,1923GU,low,high,low,no,,,,nap
22982,male,name24515@wwmail.org,1941QB,medium,low,high,no,,,,nap
22983,male,name10885@tnet.inc,1430RJ,low,medium,low,yes,F,,,nap
22984,female,name20814@wwmail.inc,1765IB,low,medium,high,no,,,,nap
22985,female,name4067@tnet.jp,1414FM,medium,low,high,no,,,,nap
22986,female,name16595@wwmail.de,1174BM,high,medium,low,no,,,,nap
22987,male,name4063@tnet.jp,1927ID,medium,medium,low,no,,,,nap
22988,male,name20826@wwmail.inc,1127FS,high,medium,medium,yes,F,,,nap
22989,male,name10874@tnet.inc,1965DU,medium,high,low,no,,,,nap
22990,female,name14200@tnet.uk,1210KW,medium,medium,medium,no,,,,nap
22991,female,name16571@wwmail.de,1470KZ,high,high,low,no,,,,nap
22992,female,name16570@wwmail.de,1890JX,low,high,low,no,,,,nap
22993,female,name29842@zigzag.es,1022DK,medium,medium,medium,yes,F,,,nap
22994,female,name10868@tnet.inc,1861BZ,medium,high,low,no,,,,nap
22995,female,name4060@tnet.jp,1436TC,high,medium,medium,no,,,,nap
22996,male,name4059@tnet.jp,1888QC,low,high,medium,no,,,,nap
22997,male,name5850@tnet.fr,1065AV,low,medium,medium,no,,,,nap
22998,male,name10863@tnet.inc,1758KD,low,medium,medium,yes,F,,,nap
22999,female,name4058@tnet.jp,1790QB,low,medium,medium,no,,,,nap
23000,male,name27951@zigzag.be,1720PZ,high,medium,medium,no,,,,nap
23001,male,name4056@tnet.jp,1921YN,high,low,high,no,,,,nap
23002,female,name24522@wwmail.org,1442KG,high,low,medium,no,,,,nap
23003,female,name4054@tnet.jp,1391PH,medium,medium,low,yes,F,,,nap
23004,female,name10856@tnet.inc,1048GB,high,low,medium,no,,,,nap
23005,female,name10854@tnet.inc,1653AB,low,high,low,no,,,,nap
23006,female,name20850@wwmail.inc,1270LB,high,low,high,no,,,,nap
23007,female,name14199@tnet.uk,1081UH,high,low,high,no,,,,nap
23008,male,name20857@wwmail.inc,1296CN,medium,medium,medium,yes,F,,,nap
23009,female,name14198@tnet.uk,1061XR,high,high,low,no,,,,nap
23010,female,name4051@tnet.jp,1114MA,low,high,low,no,,,,nap
23011,male,name14197@tnet.uk,1192WZ,high,low,high,no,,,,nap
23012,female,name18061@wwmail.es,1756EM,low,medium,medium,no,,,,nap
23013,female,name18060@wwmail.es,1984DM,high,medium,medium,yes,F,,,nap
23014,female,name10844@tnet.inc,1455PL,low,high,medium,no,,,,nap
23015,female,name24523@wwmail.org,1051CM,high,medium,low,no,,,,nap
23016,male,name16541@wwmail.de,1282XE,medium,high,low,no,,,,nap
23017,male,name7008@tnet.fr,1405DM,high,low,medium,no,,,,nap
23018,female,name4049@tnet.jp,1896PX,high,medium,medium,yes,F,,,nap
23019,female,name1029@hmail.uk,1266EZ,high,low,high,no,,,,nap
23020,male,name1032@hmail.uk,1992ST,high,medium,medium,no,,,,nap
23021,female,name18059@wwmail.es,1741RR,low,high,low,no,,,,nap
23022,female,name6996@tnet.fr,1847GC,medium,low,high,no,,,,nap
23023,male,name3531@molbe.cat,1838WI,high,medium,medium,yes,F,,,nap
23024,male,name18054@wwmail.es,1969MV,high,low,medium,no,,,,nap
23025,male,name6990@tnet.fr,1151KP,medium,low,high,no,,,,nap
23026,female,name16525@wwmail.de,1039SW,low,medium,medium,no,,,,nap
23027,male,name27968@zigzag.be,1260KK,medium,low,high,no,,,,nap
23028,female,name10809@tnet.inc,1759ZO,high,low,high,yes,F,,,nap
23029,male,name14196@tnet.uk,1630NW,medium,low,high,no,,,,nap
23030,male,name20885@wwmail.inc,1008KU,high,low,high,no,,,,nap
23031,female,name251@hmail.inc,1008YZ,low,high,low,no,,,,nap
23032,female,name27972@zigzag.be,1273MB,medium,low,low,no,,,,nap
23033,male,name1047@hmail.uk,1530GJ,medium,medium,medium,yes,F,,,nap
23034,female,name18051@wwmail.es,1723FO,medium,low,high,no,,,,nap
23035,female,name10800@tnet.inc,1256QT,medium,medium,medium,no,,,,nap
23036,female,name6968@tnet.fr,1206DC,low,medium,low,no,,,,nap
23037,male,name6966@tnet.fr,1518LF,high,low,high,no,,,,nap
23038,male,name10798@tnet.inc,1591PT,low,low,medium,yes,F,,,nap
23039,female,name20891@wwmail.inc,1167JP,high,medium,medium,no,,,,nap
23040,male,name26386@wwmail.uk,1516JA,medium,medium,medium,no,,,,nap
23041,female,name14195@tnet.uk,1277YY,medium,low,high,no,,,,nap
23042,female,name20893@wwmail.inc,1549DM,medium,high,medium,no,,,,nap
23043,male,name1514@lomejor.es,1787NA,low,high,medium,yes,F,,,nap
23044,female,name14194@tnet.uk,1688TN,low,low,high,no,,,,nap
23045,female,name4048@tnet.jp,1450BW,high,low,medium,no,,,,nap
23046,female,name18044@wwmail.es,1355BV,medium,medium,low,no,,,,nap
23047,male,name14193@tnet.uk,1079LP,low,high,low,no,,,,nap
23048,female,name4047@tnet.jp,1089ZI,high,medium,medium,yes,F,,,nap
23049,female,name4046@tnet.jp,1893LG,medium,low,high,no,,,,nap
23050,female,name28626@zigzag.cat,1750SB,low,high,low,no,,,,nap
23051,female,name26392@wwmail.uk,1369IR,high,low,high,no,,,,nap
23052,female,name10785@tnet.inc,1616TL,high,low,medium,no,,,,nap
23053,female,name18042@wwmail.es,1379BQ,high,low,high,yes,F,,,nap
23054,female,name6930@tnet.fr,1771OA,medium,high,medium,no,,,,nap
23055,female,name14192@tnet.uk,1048TF,high,medium,low,no,,,,nap
23056,male,name26407@wwmail.uk,1013GD,medium,medium,high,no,,,,nap
23057,female,name16487@wwmail.de,1291YU,low,low,high,no,,,,nap
23058,female,name10778@tnet.inc,1039HO,medium,medium,medium,yes,F,,,nap
23059,female,name18034@wwmail.es,1868LX,high,low,high,no,,,,nap
23060,male,name6921@tnet.fr,1955TE,low,high,low,no,,,,nap
23061,female,name16466@wwmail.de,1527KL,high,medium,medium,no,,,,nap
23062,female,name3490@molbe.cat,1665IZ,medium,medium,low,no,,,,nap
23063,male,name27998@zigzag.be,1649NW,low,low,medium,yes,F,,,nap
23064,female,name3477@molbe.cat,1966LI,low,high,low,no,,,,nap
23065,female,name6913@tnet.fr,1800ZJ,high,medium,medium,no,,,,nap
23066,female,name20943@wwmail.inc,1552JP,high,low,high,no,,,,nap
23067,female,name29471@zigzag.jp,1175CJ,high,medium,medium,no,,,,nap
23068,male,name26425@wwmail.uk,1902UR,low,medium,medium,yes,F,,,nap
23069,male,name10770@tnet.inc,1939KG,medium,medium,low,no,,,,nap
23070,female,name10767@tnet.inc,1288GJ,low,low,medium,no,,,,nap
23071,female,name18017@wwmail.es,1289NY,medium,low,medium,no,,,,nap
23072,female,name28013@zigzag.be,1859DF,high,low,high,no,,,,nap
23073,male,name20975@wwmail.inc,1384QS,high,high,low,yes,F,,,nap
23074,female,name24530@wwmail.org,1851DP,high,low,high,no,,,,nap
23075,female,name363@hmail.inc,1604WM,low,high,low,no,,,,nap
23076,male,name1517@lomejor.es,1474PP,low,medium,low,no,,,,nap
23077,female,name26444@wwmail.uk,1889BQ,low,low,medium,no,,,,nap
23078,female,name16393@wwmail.de,1711DL,high,medium,medium,yes,F,,,nap
23079,male,name29822@zigzag.es,1592GM,medium,low,high,no,,,,nap
23080,female,name494@hmail.uk,1421CV,medium,low,high,no,,,,nap
23081,male,name20995@wwmail.inc,1225KY,medium,low,high,no,,,,nap
23082,male,name1520@lomejor.es,1325HX,low,medium,low,no,,,,nap
23083,male,name14191@tnet.uk,1096UP,medium,high,low,yes,F,,,nap
23084,female,name29758@zigzag.com,1113IE,high,medium,high,no,,,,nap
23085,female,name4039@tnet.jp,1672PU,low,high,low,no,,,,nap
23086,female,name10751@tnet.inc,1238ZV,low,high,low,no,,,,nap
23087,female,name26472@wwmail.uk,1215YV,low,high,low,no,,,,nap
23088,female,name28042@zigzag.be,1006KL,high,medium,medium,yes,F,,,nap
23089,female,name17992@wwmail.es,1930CB,high,low,high,no,,,,nap
23090,male,name16359@wwmail.de,1384PM,high,low,medium,no,,,,nap
23091,male,name28047@zigzag.be,1816YB,low,medium,medium,no,,,,nap
23092,female,name14190@tnet.uk,1490ZG,high,medium,medium,no,,,,nap
23093,female,name21025@wwmail.inc,1211ZH,high,low,medium,yes,F,,,nap
23094,female,name14189@tnet.uk,1989VY,high,low,medium,no,,,,nap
23095,male,name4036@tnet.jp,1432NO,low,high,low,no,,,,nap
23096,male,name24534@wwmail.org,1197CK,medium,low,medium,no,,,,nap
23097,female,name14188@tnet.uk,1137KS,medium,medium,medium,no,,,,nap
23098,female,name28056zigzag.be,1268ZX,low,high,low,yes,F,,,nap
23099,male,name97@hmail.fr,1756PU,low,high,low,no,,,,nap
23100,male,name14187@tnet.uk,1497IC,medium,medium,medium,no,,,,nap
23101,male,name14186@tnet.uk,1050WO,medium,low,medium,no,,,,nap
23102,female,name24535@wwmail.org,1120WD,medium,high,medium,no,,,,nap
23103,male,name1093@hmail.uk,1348VA,medium,high,medium,yes,F,,,nap
23104,male,name4035@tnet.jp,1200TP,low,high,low,no,,,,nap
23105,female,name3016@molbe.cat,1702TY,low,medium,high,no,,,,nap
23106,male,name21042@wwmail.inc,1837XW,medium,medium,low,no,,,,nap
23107,male,name17978@wwmail.es,1131AJ,medium,low,low,no,,,,nap
23108,female,name4034@tnet.jp,1853KU,low,medium,medium,yes,F,,,nap
23109,male,name4032@tnet.jp,1363BC,medium,low,high,no,,,,nap
23110,male,name10720@tnet.inc,1001GB,low,high,low,no,,,,nap
23111,female,name17975@wwmail.es,1092ZS,low,high,low,no,,,,nap
23112,male,name14185@tnet.uk,1845FP,high,low,high,no,,,,nap
23113,female,name547@hmail.uk,1313GG,high,low,medium,yes,F,,,nap
23114,female,name17974@wwmail.es,1578XU,high,low,high,no,,,,nap
23115,female,name16312@wwmail.de,1980HA,high,low,medium,no,,,,nap
23116,female,name21073@wwmail.inc,1103VN,low,high,low,no,,,,nap
23117,female,name24540@wwmail.org,1546SZ,medium,medium,low,no,,,,nap
23118,female,name21092@wwmail.inc,1032UZ,high,high,low,yes,F,,,nap
23119,male,name24542@wwmail.org,1213HX,low,medium,low,no,,,,nap
23120,male,name204@hmail.inc,1390HX,low,medium,low,no,,,,nap
23121,male,name24543@wwmail.org,1075NZ,medium,low,medium,no,,,,nap
23122,female,name24544@wwmail.org,1806QH,medium,low,high,no,,,,nap
23123,male,name282@hmail.inc,1969XR,medium,medium,high,yes,F,,,nap
23124,male,name17952@wwmail.es,1612FA,low,high,medium,no,,,,nap
23125,male,name6818@tnet.fr,1821FY,low,low,high,no,,,,nap
23126,female,name82@hmail.fr,1439DE,medium,low,high,no,,,,nap
23127,female,name14184@tnet.uk,1493EK,medium,low,medium,no,,,,nap
23128,female,name10698@tnet.inc,1714IK,low,high,medium,yes,F,,,nap
23129,male,name17947@wwmail.es,1525HG,medium,low,high,no,,,,nap
23130,male,name4029@tnet.jp,1257VC,low,high,low,no,,,,nap
23131,female,name28115@zigzag.be,1790TR,low,high,low,no,,,,nap
23132,female,name28808@zigzag.cat,1577TA,high,low,high,no,,,,nap
23133,female,name21129@wwmail.inc,1635PH,high,high,low,yes,F,,,nap
23134,female,name21136@wwmail.inc,1473FN,medium,high,medium,no,,,,nap
23135,male,name16225@wwmail.de,1532BS,low,high,low,no,,,,nap
23136,male,name6804@tnet.fr,1324QN,medium,low,high,no,,,,nap
23137,male,name17938@wwmail.es,1820ZI,low,medium,medium,no,,,,nap
23138,female,name3423@molbe.cat,1692RL,high,low,high,yes,T,07/02/11,6,yes
23139,male,name16219@wwmail.de,1157FZ,low,high,low,no,,,,nap
23140,female,name24550@wwmail.org,1415EW,medium,high,low,no,,,,nap
23141,male,name1532@lomejor.es,1459JU,high,low,medium,no,,,,nap
23142,male,name6787@tnet.fr,1607GG,high,low,high,no,,,,nap
23143,female,name17935@wwmail.es,1361NH,high,medium,medium,yes,F,,,nap
23144,male,name1533@lomejor.es,1951UK,high,high,low,no,,,,nap
23145,male,name16191@wwmail.de,1946TR,low,high,low,no,,,,nap
23146,male,name4027@tnet.jp,1500IH,high,low,high,no,,,,nap
23147,male,name6781@tnet.fr,1409JH,low,high,low,no,,,,nap
23148,female,name16181@wwmail.de,1571EP,low,high,low,yes,F,,,nap
23149,male,name16173@wwmail.de,1591LQ,medium,medium,low,no,,,,nap
23150,female,name3411@molbe.cat,1342TK,low,high,low,no,,,,nap
23151,female,name10661@tnet.inc,1630MM,high,medium,high,no,,,,nap
23152,female,name14183tnet.uk,1951XA,low,high,medium,no,,,,nap
23153,female,name6771@tnet.fr,1513HI,medium,medium,medium,yes,F,,,nap
23154,male,name26631@wwmail.uk,1493PN,high,medium,medium,no,,,,nap
23155,male,name17924@wwmail.es,1514UP,high,medium,medium,no,,,,nap
23156,male,name24551@wwmail.org,1511JM,medium,medium,low,no,,,,nap
23157,female,name17914@wwmail.es,1750WW,medium,low,high,no,,,,nap
23158,male,name17913@wwmail.es,1002JX,high,low,high,yes,T,25/02/11,24,yes
23159,female,name6757@tnet.fr,1418CC,high,low,high,no,,,,nap
23160,female,name26653@wwmail.uk,1505LE,high,low,high,no,,,,nap
23161,male,name21190@wwmail.inc,1952AL,high,low,high,no,,,,nap
23162,female,name21196@wwmail.inc,1507CB,low,low,high,no,,,,nap
23163,female,name24552@wwmail.org,1063UK,low,high,low,yes,F,,,nap
23164,male,name6747@tnet.fr,1730AN,high,low,high,no,,,,nap
23165,female,name16126@wwmail.de,1484JQ,high,low,high,no,,,,nap
23166,male,name14182@tnet.uk,1336VC,low,medium,low,no,,,,nap
23167,male,name3400@molbe.cat,1229FK,high,low,high,no,,,,nap
23168,male,name17902@wwmail.es,1820SD,high,medium,medium,yes,F,,,nap
23169,male,name16117wwmail.de,1924JU,medium,low,high,no,,,,nap
23170,female,name29299@zigzag.jp,1206GG,high,high,low,no,,,,nap
23171,female,name635@hmail.uk,1468RQ,medium,medium,medium,no,,,,nap
23172,female,name17892wwmail.es,1747WN,medium,low,high,no,,,,nap
23173,female,name26691@wwmail.uk,1966MM,low,high,low,yes,F,,,nap
23174,male,name6732@tnet.fr,1321AD,medium,low,high,no,,,,nap
23175,female,name6731@tnet.fr,1390JD,high,low,high,no,,,,nap
23176,female,name6730@tnet.fr,1325JY,low,low,high,no,,,,nap
23177,female,name24556@wwmail.org,1714ZG,medium,medium,medium,no,,,,nap
23178,male,name14181@tnet.uk,1276CA,low,high,low,yes,F,,,nap
23179,male,name28190@zigzag.be,1371RY,high,low,medium,no,,,,nap
23180,female,name1539@lomejor.es,1105SC,low,medium,high,no,,,,nap
23181,male,name6720@tnet.fr,1991GH,medium,high,low,no,,,,nap
23182,male,name10615@tnet.inc,1156KH,medium,low,high,no,,,,nap
23183,male,name24558@wwmail.org,1653IF,high,low,high,yes,F,,,nap
23184,male,name17879@wwmail.es,1079XV,high,low,high,no,,,,nap
23185,male,name10613@tnet.inc,1430NQ,high,low,high,no,,,,nap
23186,male,name6711@tnet.fr,1631OC,low,low,medium,no,,,,nap
23187,male,name3387@molbe.cat,1839ZG,high,low,medium,no,,,,nap
23188,female,name16068@wwmail.de,1173NC,high,low,high,yes,F,,,nap
23189,female,name29333@zigzag.jp,1381IF,medium,medium,low,no,,,,nap
23190,male,name16057@wwmail.de,1064LR,low,high,low,no,,,,nap
23191,female,name1145@hmail.uk,1198WX,low,low,high,no,,,,nap
23192,female,name3384@molbe.cat,1559DB,low,high,low,no,,,,nap
23193,female,name3376@molbe.cat,1007JU,medium,low,high,yes,F,,,nap
23194,male,name16026@wwmail.de,1206RY,high,low,high,no,,,,nap
23195,female,name17853@wwmail.es,1760PW,low,medium,medium,no,,,,nap
23196,male,name17845@wwmail.es,1743NY,high,medium,low,no,,,,nap
23197,male,name28216@zigzag.be,1384WH,low,low,medium,no,,,,nap
23198,male,name3351@molbe.cat,1696WV,high,low,high,yes,T,18/02/11,17,yes
23199,male,name3350@molbe.cat,1825VB,high,high,low,no,,,,nap
23200,female,name17841@wwmail.es,1474KC,medium,low,medium,no,,,,nap
23201,male,name24563@wwmail.org,1603TA,low,low,medium,no,,,,nap
23202,female,name24565@wwmail.org,1764BD,high,low,high,no,,,,nap
23203,male,name15970@wwmail.de,1452AY,high,low,high,yes,F,,,nap
23204,male,name10588@tnet.inc,1436OV,high,medium,low,no,,,,nap
23205,male,name29368@zigzag.jp,1870VA,medium,medium,low,no,,,,nap
23206,female,name14180@tnet.uk,1529YK,low,low,high,no,,,,nap
23207,male,name3338@molbe.cat,1765FY,medium,high,low,no,,,,nap
23208,male,name26753@wwmail.uk,1554SH,medium,medium,medium,yes,F,,,nap
23209,female,name28242@zigzag.be,1803AX,high,low,high,no,,,,nap
23210,female,name6664@tnet.fr,1095JE,low,medium,medium,no,,,,nap
23211,male,name10584@tnet.inc,1454JA,high,high,low,no,,,,nap
23212,female,name6661@tnet.fr,1894DD,high,high,low,no,,,,nap
23213,female,name10581@tnet.inc,1536DB,medium,low,high,yes,F,,,nap
23214,male,name17821@wwmail.es,1659NG,medium,medium,high,no,,,,nap
23215,male,name6651@tnet.fr,1869LA,low,medium,medium,no,,,,nap
23216,female,name15914@wwmail.de,1557ZI,low,high,low,no,,,,nap
23217,male,name10578@tnet.inc,1217NZ,medium,high,medium,no,,,,nap
23218,female,name3331@molbe.cat,1208KO,high,high,low,yes,F,,,nap
23219,male,name10577@tnet.inc,1530YX,low,medium,medium,no,,,,nap
23220,male,name21357@wwmail.inc,1786XE,high,low,high,no,,,,nap
23221,female,name21366@wwmail.inc,1105JL,high,low,high,no,,,,nap
23222,female,name6640@tnet.fr,1414UA,medium,medium,medium,no,,,,nap
23223,male,name530@hmail.uk,1617AC,high,medium,high,yes,F,,,nap
23224,male,name15884@wwmail.de,1062AS,low,high,low,no,,,,nap
23225,male,name15867@wwmail.de,1676AJ,medium,medium,medium,no,,,,nap
23226,female,name29635@zigzag.com,1341YA,low,medium,medium,no,,,,nap
23227,male,name1555@lomejor.es,1273MS,medium,high,low,no,,,,nap
23228,male,name14179@tnet.uk,1006FL,high,high,low,yes,F,,,nap
23229,female,name28258@zigzag.be,1322OD,medium,high,low,no,,,,nap
23230,female,name15859@wwmail.de,1742ME,medium,medium,high,no,,,,nap
23231,male,name6630@tnet.fr,1709NH,low,high,low,no,,,,nap
23232,female,name14178@tnet.uk,1475YE,low,high,low,no,,,,nap
23233,male,name4008@tnet.jp,1043WF,high,low,high,yes,T,12/02/11,11,yes
23234,male,name10559@tnet.inc,1315SR,low,medium,medium,no,,,,nap
23235,male,name28266@zigzag.be,1610GM,high,low,high,no,,,,nap
23236,male,name581@hmail.uk,1250ZC,high,low,high,no,,,,nap
23237,male,name4007@tnet.jp,1085AB,low,high,medium,no,,,,nap
23238,male,name24572@wwmail.org,1580EE,high,medium,medium,yes,F,,,nap
23239,female,name17799@wwmail.es,1717MO,low,high,low,no,,,,nap
23240,male,name102@hmail.fr,1743QY,high,medium,medium,no,,,,nap
23241,female,name26809@wwmail.uk,1334GR,medium,low,high,no,,,,nap
23242,female,name34@hmail.de,1141SG,low,medium,medium,no,,,,nap
23243,female,name127@hmail.fr,1710SY,low,medium,medium,yes,F,,,nap
23244,female,name15839@wwmail.de,1335PR,high,medium,low,no,,,,nap
23245,female,name10549@tnet.inc,1022DT,medium,low,high,no,,,,nap
23246,male,name26817@wwmail.uk,1948JV,high,medium,low,no,,,,nap
23247,male,name227@hmail.inc,1587KC,low,low,high,no,,,,nap
23248,female,name21421@wwmail.inc,1660SK,high,high,low,yes,F,,,nap
23249,female,name26851@wwmail.uk,1317PX,medium,low,medium,no,,,,nap
23250,male,name1563@lomejor.es,1897PW,medium,medium,medium,no,,,,nap
23251,female,name1564@lomejor.es,1659AD,medium,low,medium,no,,,,nap
23252,male,name24578@wwmail.org,1442HJ,low,medium,medium,no,,,,nap
23253,female,name17789@wwmail.es,1649QT,low,low,high,yes,F,,,nap
23254,female,name21453@wwmail.inc,1917SP,low,medium,medium,no,,,,nap
23255,male,name21462@wwmail.inc,1451UD,medium,low,high,no,,,,nap
23256,female,name1220@hmail.uk,1993CL,medium,medium,medium,no,,,,nap
23257,male,name4004@tnet.jp,1213ZJ,high,low,high,no,,,,nap
23258,male,name17788@wwmail.es,1878DC,high,low,high,yes,F,,,nap
23259,male,name26866@wwmail.uk,1802FE,medium,high,low,no,,,,nap
23260,female,name10536@tnet.inc,1318YH,medium,medium,low,no,,,,nap
23261,female,name29038@zigzag.cat,1268QO,low,high,medium,no,,,,nap
23262,male,name14177@tnet.uk,1291FO,medium,medium,low,no,,,,nap
23263,male,name1226@hmail.uk,1169BP,medium,medium,low,yes,F,,,nap
23264,male,name24580@wwmail.org,1806QT,low,high,low,no,,,,nap
23265,male,name26877@wwmail.uk,1236UA,medium,medium,medium,no,,,,nap
23266,male,name10529@tnet.inc,1003TK,medium,medium,medium,no,,,,nap
23267,male,name6572@tnet.fr,1314JW,high,low,high,no,,,,nap
23268,male,name4002@tnet.jp,1939AH,low,medium,medium,yes,F,,,nap
23269,female,name17783@wwmail.es,1007YV,high,low,high,no,,,,nap
23270,male,name4001@tnet.jp,1501KS,low,medium,medium,no,,,,nap
23271,female,name29076@zigzag.jp,1423KT,high,low,high,no,,,,nap
23272,female,name14176@tnet.uk,1787MN,medium,low,high,no,,,,nap
23273,female,name4000@tnet.jp,1429BC,high,high,medium,yes,F,,,nap
23274,male,name15777@wwmail.de,1013KP,high,low,medium,no,,,,nap
23275,female,name10517@tnet.inc,1390CR,high,low,high,no,,,,nap
23276,male,name3307@molbe.cat,1706IF,low,low,high,no,,,,nap
23277,male,name14175@tnet.uk,1020PS,medium,low,medium,no,,,,nap
23278,female,name15764@wwmail.de,1004PO,medium,low,medium,yes,F,,,nap
23279,female,name10508@tnet.inc,1124JW,medium,high,low,no,,,,nap
23280,female,name6545@tnet.fr,1246AZ,high,low,high,no,,,,nap
23281,male,name21522@wwmail.inc,1455ZC,medium,low,high,no,,,,nap
23282,male,name21526@wwmail.inc,1678IS,medium,high,low,no,,,,nap
23283,female,name15747@wwmail.de,1850SY,low,medium,medium,yes,F,,,nap
23284,female,name10505@tnet.inc,1643NT,high,low,high,no,,,,nap
23285,female,name3291@molbe.cat,1682WJ,medium,low,high,no,,,,nap
23286,male,name6536@tnet.fr,1480QP,low,medium,medium,no,,,,nap
23287,male,name21549@wwmail.inc,1007AE,medium,medium,medium,no,,,,nap
23288,male,name17767@wwmail.es,1322WE,medium,high,medium,yes,F,,,nap
23289,female,name25491@wwmail.uk,1007TN,high,low,high,no,,,,nap
23290,male,name3289@molbe.cat,1991KG,low,high,low,no,,,,nap
23291,male,name21567@wwmail.inc,1743GS,low,high,low,no,,,,nap
